,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2,2024-09-01 14:17:00.153,0 days 02:09:16.234000,,368.0516666666667,0 days 00:00:00,11282,319,8,99,False,0,interpolation,0.046343634795104977,8.073687538884306e-06,OnTrack,-1374,-692,1871
3,2024-09-01 14:17:00.230,0 days 02:09:16.311000,,368.0516666666667,0 days 00:00:00.077000,11304,320,8,99,False,0,pos,6.913540434452686,0.0012044321836642926,OnTrack,-1369,-622,1872
4,2024-09-01 14:17:00.435,0 days 02:09:16.516000,,368.0516666666667,0 days 00:00:00.282000,11348,321,8,99,False,0,car,25.18833333333334,0.004388148099683812,OnTrack,-1357,-482,1872
5,2024-09-01 14:17:00.595,0 days 02:09:16.676000,81,368.0516666666667,0 days 00:00:00.442000,11390,321,8,99,False,0,car,39.45500000000001,0.006873594254205974,OnTrack,-1347,-368,1872
6,2024-09-01 14:17:00.670,0 days 02:09:16.751000,81,368.5183333333334,0 days 00:00:00.517000,11393,322,8,99,False,0,pos,46.16621904614063,0.008042779317550795,OnTrack,-1340,-284,1873
7,2024-09-01 14:17:00.835,0 days 02:09:16.916000,81,368.98500000000007,0 days 00:00:00.682000,11397,323,8,100,False,0,car,60.988333333333344,0.010624991954723068,OnTrack,-1318,-51,1873
8,2024-09-01 14:17:00.850,0 days 02:09:16.931000,81,369.4905555555556,0 days 00:00:00.697000,11442,324,8,99,False,0,pos,62.338859716140945,0.010860271903652732,OnTrack,-1317,-34,1874
9,2024-09-01 14:17:01.115,0 days 02:09:17.196000,81,369.99611111111113,0 days 00:00:00.962000,11488,325,8,99,False,0,car,86.26611111111112,0.015028722485515835,OnTrack,-1301,135,1875
10,2024-09-01 14:17:01.190,0 days 02:09:17.271000,81,370.4627777777778,0 days 00:00:01.037000,11502,325,8,99,False,0,pos,93.05082808798241,0.016210711881755505,OnTrack,-1298,181,1876
11,2024-09-01 14:17:01.395,0 days 02:09:17.476000,81,370.92944444444447,0 days 00:00:01.242000,11516,326,8,99,False,0,car,111.62166666666667,0.019446002956403353,OnTrack,-1282,362,1876
12,2024-09-01 14:17:01.410,0 days 02:09:17.491000,81,371.26277777777784,0 days 00:00:01.257000,11528,326,8,99,False,0,pos,112.98238833628803,0.019683059062090415,OnTrack,-1281,380,1877
13,2024-09-01 14:17:01.595,0 days 02:09:17.676000,81,371.59611111111116,0 days 00:00:01.442000,11541,327,8,99,False,0,car,129.78833333333333,0.022610881821390684,OnTrack,-1258,631,1878
14,2024-09-01 14:17:01.690,0 days 02:09:17.771000,81,371.8738888888889,0 days 00:00:01.537000,11558,327,8,99,False,0,pos,138.437558958868,0.024117693824001408,OnTrack,-1249,742,1879
15,2024-09-01 14:17:01.795,0 days 02:09:17.876000,81,372.1516666666667,0 days 00:00:01.642000,11575,328,8,99,False,0,car,148.01055555555556,0.02578543921501712,OnTrack,-1241,823,1879
16,2024-09-01 14:17:02.030,0 days 02:09:18.111000,81,372.5516666666666,0 days 00:00:01.877000,11586,328,8,99,False,0,pos,169.4768069200511,0.029525150329916053,OnTrack,-1232,942,1880
17,2024-09-01 14:17:02.115,0 days 02:09:18.196000,81,372.9516666666666,0 days 00:00:01.962000,11598,329,8,99,False,0,car,177.255,0.030880216690641987,OnTrack,-1226,1013,1880
18,2024-09-01 14:17:02.230,0 days 02:09:18.311000,81,373.14611111111105,0 days 00:00:02.077000,11630,329,8,99,False,0,pos,187.79012669400367,0.032715578148283235,OnTrack,-1217,1125,1881
19,2024-09-01 14:17:02.315,0 days 02:09:18.396000,81,373.34055555555557,0 days 00:00:02.162000,11663,330,8,99,False,0,car,195.5883333333333,0.03407413114154663,OnTrack,-1210,1204,1881
20,2024-09-01 14:17:02.475,0 days 02:09:18.556000,81,373.5627777777778,0 days 00:00:02.322000,11665,331,8,100,False,0,car,210.29944444444445,0.036637005525181635,OnTrack,-1196,1349,1881
21,2024-09-01 14:17:02.550,0 days 02:09:18.631000,81,373.6368518518519,0 days 00:00:02.397000,11671,331,8,99,False,0,pos,217.21137968640556,0.0378411580626189,OnTrack,-1191,1417,1882
22,2024-09-01 14:17:02.630,0 days 02:09:18.711000,81,373.71092592592595,0 days 00:00:02.477000,11677,331,8,99,False,0,pos,224.59245946400998,0.03912704191889004,OnTrack,-1185,1491,1883
23,2024-09-01 14:17:02.675,0 days 02:09:18.756000,81,373.785,0 days 00:00:02.522000,11684,332,8,99,False,0,car,228.74388888888888,0.03985027703336449,OnTrack,-1181,1538,1883
24,2024-09-01 14:17:02.835,0 days 02:09:18.916000,81,373.8738888888889,0 days 00:00:02.682000,11719,332,8,99,False,0,car,243.49944444444444,0.04242089423991077,OnTrack,-1163,1746,1884
25,2024-09-01 14:17:02.950,0 days 02:09:19.031000,81,373.8738888888889,0 days 00:00:02.797000,11733,332,8,99,False,0,pos,254.0986874407362,0.04426742562397474,OnTrack,-1152,1877,1885
26,2024-09-01 14:17:03.155,0 days 02:09:19.236000,81,373.87388888888887,0 days 00:00:03.002000,11747,332,8,99,False,0,car,273.0105555555555,0.04756212865300334,OnTrack,-1139,2016,1885
27,2024-09-01 14:17:03.310,0 days 02:09:19.391000,81,373.74055555555555,0 days 00:00:03.157000,11750,332,8,99,False,0,pos,287.36450198324275,0.050062780121525235,OnTrack,-1131,2116,1886
28,2024-09-01 14:17:03.510,0 days 02:09:19.591000,81,373.60722222222216,0 days 00:00:03.357000,11754,333,8,99,False,0,pos,305.94540537293807,0.0532998246222822,OnTrack,-1115,2301,1887
29,2024-09-01 14:17:03.515,0 days 02:09:19.596000,81,373.47388888888884,0 days 00:00:03.362000,11758,334,8,100,False,0,car,306.41055555555556,0.053380860070833265,OnTrack,-1114,2305,1887
30,2024-09-01 14:17:03.610,0 days 02:09:19.691000,81,373.3397222222221,0 days 00:00:03.457000,11779,334,8,100,False,0,pos,315.2539145938081,0.05492149273775033,OnTrack,-1107,2398,1887
31,2024-09-01 14:17:03.676,0 days 02:09:19.757000,81,373.20555555555546,0 days 00:00:03.523000,11800,335,8,100,False,0,car,321.3925,0.055990917281583896,OnTrack,-1100,2469,1887
32,2024-09-01 14:17:03.789,0 days 02:09:19.870000,81,373.03888888888883,0 days 00:00:03.636000,11799,334,8,99,False,0,pos,331.8764420634003,0.057817361684787974,OnTrack,-1090,2595,1888
33,2024-09-01 14:17:03.876,0 days 02:09:19.957000,81,372.8722222222222,0 days 00:00:03.723000,11799,334,8,99,False,0,car,339.9480555555555,0.059223545847044964,OnTrack,-1082,2679,1888
34,2024-09-01 14:17:03.989,0 days 02:09:20.070000,81,372.59444444444443,0 days 00:00:03.836000,11806,334,8,99,False,0,pos,350.45499914934015,0.06105399742771925,OnTrack,-1074,2780,1889
35,2024-09-01 14:17:04.076,0 days 02:09:20.157000,81,372.3166666666666,0 days 00:00:03.923000,11813,335,8,99,False,0,car,358.55916666666667,0.062465852941145136,OnTrack,-1067,2859,1889
36,2024-09-01 14:17:04.229,0 days 02:09:20.310000,81,371.6833333333333,0 days 00:00:04.076000,11829,335,8,99,False,0,pos,372.8363157949963,0.06495312528216474,OnTrack,-1055,3002,1890
37,2024-09-01 14:17:04.316,0 days 02:09:20.397000,81,371.0499999999999,0 days 00:00:04.163000,11846,336,8,99,False,0,car,380.9591666666667,0.06636823568843228,OnTrack,-1047,3084,1890
38,2024-09-01 14:17:04.516,0 days 02:09:20.597000,81,369.71666666666647,0 days 00:00:04.363000,11846,336,8,99,False,0,car,399.6258333333334,0.06962022131117156,OnTrack,-1031,3269,1891
39,2024-09-01 14:17:04.529,0 days 02:09:20.610000,81,369.04999999999984,0 days 00:00:04.376000,11855,336,8,99,False,0,pos,400.83874484146565,0.0698315268889984,OnTrack,-1031,3281,1892
40,2024-09-01 14:17:04.676,0 days 02:09:20.757000,81,368.3833333333332,0 days 00:00:04.523000,11865,336,8,99,False,0,car,414.55916666666667,0.07222180980936296,OnTrack,-1019,3414,1891
41,2024-09-01 14:17:04.689,0 days 02:09:20.770000,81,367.1611111111109,0 days 00:00:04.536000,11866,336,8,99,False,0,pos,415.7745523323067,0.07243354641886715,OnTrack,-1018,3430,1892
42,2024-09-01 14:17:04.836,0 days 02:09:20.917000,81,365.9388888888887,0 days 00:00:04.683000,11867,337,8,99,False,0,car,429.5369444444445,0.07483114113046568,OnTrack,-998,3660,1893
43,2024-09-01 14:17:04.909,0 days 02:09:20.990000,81,362.29444444444425,0 days 00:00:04.756000,11875,337,8,99,False,0,pos,436.3695101881982,0.07602146642859647,OnTrack,-989,3766,1894
44,2024-09-01 14:17:05.156,0 days 02:09:21.237000,81,358.64999999999986,0 days 00:00:05.003000,11884,337,8,99,False,0,car,459.49250000000006,0.0800498037726711,OnTrack,-974,3933,1895
45,2024-09-01 14:17:05.329,0 days 02:09:21.410000,81,354.2499999999999,0 days 00:00:05.176000,11879,337,8,99,False,0,pos,475.7394153495686,0.08288023601181355,OnTrack,-966,4027,1896
46,2024-09-01 14:17:05.396,0 days 02:09:21.477000,81,349.84999999999985,0 days 00:00:05.243000,11874,338,8,99,False,0,car,482.0258333333334,0.08397541498869208,OnTrack,-961,4083,1896
47,2024-09-01 14:17:05.529,0 days 02:09:21.610000,81,345.6277777777776,0 days 00:00:05.376000,11889,337,8,99,False,0,pos,494.47916161830256,0.08614495308894056,OnTrack,-950,4214,1897
48,2024-09-01 14:17:05.596,0 days 02:09:21.677000,81,341.4055555555554,0 days 00:00:05.443000,11904,337,8,99,False,0,car,500.7480555555556,0.08723707914007045,OnTrack,-944,4278,1897
49,2024-09-01 14:17:05.729,0 days 02:09:21.810000,81,337.7833333333332,0 days 00:00:05.576000,11895,337,8,99,False,0,pos,513.1960801750133,0.08940569327010515,OnTrack,-934,4401,1897
50,2024-09-01 14:17:05.756,0 days 02:09:21.837000,81,334.1611111111109,0 days 00:00:05.603000,11887,337,8,99,False,0,car,515.7258333333334,0.08984641046117317,OnTrack,-931,4424,1897
51,2024-09-01 14:17:05.989,0 days 02:09:22.070000,81,326.69444444444423,0 days 00:00:05.836000,11907,337,8,99,False,0,pos,537.6003511689895,0.09365724711327535,OnTrack,-913,4644,1898
52,2024-09-01 14:17:06.036,0 days 02:09:22.117000,81,319.22777777777753,0 days 00:00:05.883000,11927,338,8,100,False,0,car,542.0147222222223,0.09442629021319765,OnTrack,-907,4704,1898
53,2024-09-01 14:17:06.195,0 days 02:09:22.276000,81,310.0411111111109,0 days 00:00:06.042000,11927,338,8,99,False,0,car,556.9430555555556,0.09702700764381154,OnTrack,-888,4936,1899
54,2024-09-01 14:17:06.250,0 days 02:09:22.331000,81,305.3077777777776,0 days 00:00:06.097000,11917,338,8,99,False,0,pos,562.1050808882185,0.09792630222413491,OnTrack,-883,5000,1900
55,2024-09-01 14:17:06.355,0 days 02:09:22.436000,81,300.5744444444442,0 days 00:00:06.202000,11907,338,8,100,False,0,car,571.9652777777778,0.09964408178782554,OnTrack,-875,5086,1900
56,2024-09-01 14:17:06.555,0 days 02:09:22.636000,81,287.963333333333,0 days 00:00:06.402000,11914,339,8,100,False,0,car,590.7986111111112,0.10292510299648212,OnTrack,-867,5181,1900
57,2024-09-01 14:17:06.590,0 days 02:09:22.671000,81,282.6966666666663,0 days 00:00:06.437000,11921,339,8,99,False,0,pos,594.0950263289958,0.10349938308015035,OnTrack,-865,5206,1901
58,2024-09-01 14:17:06.715,0 days 02:09:22.796000,81,277.4299999999996,0 days 00:00:06.562000,11929,339,8,99,False,0,car,605.8652777777779,0.10554991996340742,OnTrack,-855,5317,1901
59,2024-09-01 14:17:06.810,0 days 02:09:22.891000,81,267.863333333333,0 days 00:00:06.657000,11932,339,8,99,False,0,pos,614.8108337564968,0.10710835671859689,OnTrack,-847,5412,1902
60,2024-09-01 14:17:06.995,0 days 02:09:23.076000,81,258.2966666666664,0 days 00:00:06.842000,11935,339,8,99,False,0,car,632.2319444444445,0.11014334965552662,OnTrack,-832,5585,1902
61,2024-09-01 14:17:07.010,0 days 02:09:23.091000,81,251.32444444444417,0 days 00:00:06.857000,11930,339,8,99,False,0,pos,633.644443087609,0.11038942600979683,OnTrack,-831,5599,1903
62,2024-09-01 14:17:07.195,0 days 02:09:23.276000,81,244.35222222222194,0 days 00:00:07.042000,11925,339,8,99,False,0,car,651.0652777777779,0.11342437086418322,OnTrack,-816,5768,1903
63,2024-09-01 14:17:07.210,0 days 02:09:23.291000,81,234.83370370370338,0 days 00:00:07.057000,11939,339,8,99,False,0,pos,652.4777222823702,0.11367043778678239,OnTrack,-815,5787,1904
64,2024-09-01 14:17:07.430,0 days 02:09:23.511000,81,225.31518518518484,0 days 00:00:07.277000,11953,339,8,99,False,0,pos,673.1932272147083,0.1172793587264832,OnTrack,-786,6124,1906
65,2024-09-01 14:17:07.595,0 days 02:09:23.676000,81,215.79666666666628,0 days 00:00:07.442000,11968,339,8,99,False,0,car,688.7319444444446,0.11998641328149641,OnTrack,-776,6235,1906
66,2024-09-01 14:17:07.755,0 days 02:09:23.836000,81,204.24111111111063,0 days 00:00:07.602000,11944,339,8,99,False,0,car,703.7986111111113,0.1226112302484217,OnTrack,-770,6301,1906
67,2024-09-01 14:17:07.770,0 days 02:09:23.851000,81,195.47444444444398,0 days 00:00:07.617000,11944,339,8,99,False,0,pos,705.2098127936401,0.12285708065462005,OnTrack,-770,6312,1907
68,2024-09-01 14:17:07.950,0 days 02:09:24.031000,81,186.70777777777732,0 days 00:00:07.797000,11944,339,8,99,False,0,pos,722.1223774978776,0.12580347800793226,OnTrack,-756,6487,1908
69,2024-09-01 14:17:08.115,0 days 02:09:24.196000,81,177.94111111111067,0 days 00:00:07.962000,11945,339,8,99,False,0,car,737.6986111111113,0.12851706842400357,OnTrack,-742,6642,1909
70,2024-09-01 14:17:08.170,0 days 02:09:24.251000,81,170.66333333333284,0 days 00:00:08.017000,11929,339,8,85,False,0,pos,742.9244871408681,0.129427486658735,OnTrack,-738,6693,1910
71,2024-09-01 14:17:08.315,0 days 02:09:24.396000,81,163.38555555555502,0 days 00:00:08.162000,11914,339,8,72,False,0,car,756.5319444444448,0.13179808963266018,OnTrack,-726,6828,1910
72,2024-09-01 14:17:08.450,0 days 02:09:24.531000,81,156.01888888888837,0 days 00:00:08.297000,11748,326,8,48,False,0,pos,768.4052386124099,0.13386657795027318,OnTrack,-716,6954,1911
73,2024-09-01 14:17:08.670,0 days 02:09:24.751000,81,148.65222222222175,0 days 00:00:08.517000,11582,313,8,24,False,0,pos,786.2434898820832,0.1369742424144047,OnTrack,-700,7146,1912
74,2024-09-01 14:17:08.675,0 days 02:09:24.756000,81,141.2855555555551,0 days 00:00:08.522000,11417,301,8,0,True,0,car,786.6319444444447,0.13704191644932723,OnTrack,-699,7150,1912
75,2024-09-01 14:17:08.875,0 days 02:09:24.956000,81,130.67444444444402,0 days 00:00:08.722000,10157,268,8,0,True,0,car,801.5208333333335,0.13963576212460738,OnTrack,-687,7302,1912
76,2024-09-01 14:17:08.910,0 days 02:09:24.991000,81,125.20777777777732,0 days 00:00:08.757000,9694,253,8,0,True,0,pos,803.9763326831154,0.14006354329865042,OnTrack,-685,7330,1913
77,2024-09-01 14:17:09.115,0 days 02:09:25.196000,81,119.74111111111063,0 days 00:00:08.962000,9231,238,7,0,True,0,car,817.3875000000002,0.14239994990393576,OnTrack,-671,7493,1913
78,2024-09-01 14:17:09.150,0 days 02:09:25.231000,81,114.97444444444398,0 days 00:00:08.997000,9419,221,7,0,True,0,pos,819.5025783426408,0.14276842513757335,OnTrack,-669,7518,1914
79,2024-09-01 14:17:09.490,0 days 02:09:25.571000,81,110.20777777777732,0 days 00:00:09.337000,9607,204,7,0,True,0,pos,837.3730047513817,0.14588169494579362,OnTrack,-655,7685,1915
80,2024-09-01 14:17:09.555,0 days 02:09:25.636000,81,105.44111111111067,0 days 00:00:09.402000,9796,187,7,0,True,0,car,840.2430555555557,0.14638169658606354,OnTrack,-652,7712,1915
81,2024-09-01 14:17:10.469,0 days 02:09:26.550000,81,102.626944444444,0 days 00:00:10.316000,9461,146,7,0,True,0,pos,867.1699083416722,0.15107271827138857,OnTrack,-604,8057,1918
82,2024-09-01 14:17:10.476,0 days 02:09:26.557000,81,99.81277777777734,0 days 00:00:10.323000,9126,106,2,0,True,0,car,867.361388888889,0.15110607677066984,OnTrack,-603,8058,1918
83,2024-09-01 14:17:10.649,0 days 02:09:26.730000,81,99.53499999999957,0 days 00:00:10.496000,8933,103,2,0,True,0,pos,872.1741809902632,0.1519445302020396,OnTrack,-589,8104,1918
84,2024-09-01 14:17:10.676,0 days 02:09:26.757000,81,99.2572222222218,0 days 00:00:10.523000,8741,100,2,0,True,0,car,872.9169444444445,0.15207392963458036,OnTrack,-586,8110,1917
85,2024-09-01 14:17:10.709,0 days 02:09:26.790000,81,99.49055555555515,0 days 00:00:10.556000,8378,97,2,0,True,0,pos,873.8173102933044,0.15223078553434988,OnTrack,-583,8119,1918
86,2024-09-01 14:17:10.956,0 days 02:09:27.037000,81,99.7238888888885,0 days 00:00:10.803000,8015,95,2,0,True,0,car,880.3058333333335,0.1533611739435813,OnTrack,-547,8185,1918
87,2024-09-01 14:17:11.069,0 days 02:09:27.150000,81,101.27388888888851,0 days 00:00:10.916000,7700,91,2,0,True,0,pos,883.1387098427584,0.15385469931927664,OnTrack,-531,8211,1919
88,2024-09-01 14:17:11.316,0 days 02:09:27.397000,81,102.82388888888852,0 days 00:00:11.163000,7385,88,2,0,True,0,car,889.1058333333334,0.15489425288001554,OnTrack,-498,8248,1918
89,2024-09-01 14:17:11.469,0 days 02:09:27.550000,81,105.04611111111075,0 days 00:00:11.316000,7403,86,2,0,True,0,pos,892.7201946215336,0.15552392346633404,OnTrack,-475,8267,1919
90,2024-09-01 14:17:11.636,0 days 02:09:27.717000,81,107.26833333333298,0 days 00:00:11.483000,7421,84,2,0,False,0,car,896.5725000000001,0.15619504712911125,OnTrack,-441,8285,1919
91,2024-09-01 14:17:11.669,0 days 02:09:27.750000,81,109.0831481481478,0 days 00:00:11.516000,7293,82,2,0,False,0,pos,897.318763208894,0.15632505626622387,OnTrack,-435,8289,1920
92,2024-09-01 14:17:11.829,0 days 02:09:27.910000,81,110.89796296296261,0 days 00:00:11.676000,7165,81,2,0,False,0,pos,900.8737031308574,0.15694437484743426,OnTrack,-401,8301,1920
93,2024-09-01 14:17:11.916,0 days 02:09:27.997000,81,112.71277777777743,0 days 00:00:11.763000,7038,80,2,1,False,0,car,902.7947222222223,0.15727904233669102,OnTrack,-381,8305,1919
94,2024-09-01 14:17:12.009,0 days 02:09:28.090000,81,115.3794444444441,0 days 00:00:11.856000,7107,80,2,6,False,0,pos,904.8505781113654,0.15763720021850805,OnTrack,-361,8310,1920
95,2024-09-01 14:17:12.169,0 days 02:09:28.250000,81,118.04611111111076,0 days 00:00:12.016000,7177,80,2,11,False,0,pos,908.3978906380947,0.1582551900043805,OnTrack,-325,8316,1920
96,2024-09-01 14:17:12.276,0 days 02:09:28.357000,81,120.71277777777743,0 days 00:00:12.123000,7247,80,2,16,False,0,car,910.7947222222223,0.15867275046072213,OnTrack,-301,8321,1920
97,2024-09-01 14:17:12.389,0 days 02:09:28.470000,81,123.97944444444403,0 days 00:00:12.236000,6946,80,2,9,False,0,pos,913.3511778667793,0.15911811958579014,OnTrack,-277,8328,1920
98,2024-09-01 14:17:12.516,0 days 02:09:28.597000,81,127.24611111111062,0 days 00:00:12.363000,6646,81,2,2,True,0,car,916.1947222222223,0.1596135034444431,OnTrack,-250,8337,1919
99,2024-09-01 14:17:12.589,0 days 02:09:28.670000,81,131.71638888888842,0 days 00:00:12.436000,6549,79,2,2,True,0,pos,917.7827187539846,0.15989015390284939,OnTrack,-237,8344,1920
100,2024-09-01 14:17:12.830,0 days 02:09:28.911000,81,136.18666666666618,0 days 00:00:12.677000,6453,77,2,2,True,0,pos,922.7995923697957,0.1607641610922986,OnTrack,-199,8373,1921
101,2024-09-01 14:17:12.915,0 days 02:09:28.996000,81,140.65694444444398,0 days 00:00:12.762000,6357,75,2,2,True,0,car,924.5072222222223,0.1610616532920692,OnTrack,-188,8385,1921
102,2024-09-01 14:17:13.150,0 days 02:09:29.231000,81,145.09027777777732,0 days 00:00:12.997000,6207,72,2,2,True,0,pos,929.079004981184,0.16185811963862803,OnTrack,-166,8427,1921
103,2024-09-01 14:17:13.155,0 days 02:09:29.236000,81,149.52361111111065,0 days 00:00:13.002000,6057,70,2,2,False,0,car,929.1738888888889,0.16187464969775403,OnTrack,-165,8427,1921
104,2024-09-01 14:17:13.370,0 days 02:09:29.451000,81,154.42361111111074,0 days 00:00:13.217000,6076,68,2,6,False,0,pos,933.1781089240498,0.16257223894693051,OnTrack,-153,8467,1922
105,2024-09-01 14:17:13.395,0 days 02:09:29.476000,81,159.32361111111084,0 days 00:00:13.242000,6095,67,2,11,False,0,car,933.6405555555556,0.16265280340033805,OnTrack,-151,8471,1922
106,2024-09-01 14:17:13.530,0 days 02:09:29.611000,81,163.49027777777746,0 days 00:00:13.377000,6320,67,2,15,False,0,pos,936.1411500996782,0.16308844076671955,OnTrack,-147,8497,1922
107,2024-09-01 14:17:13.595,0 days 02:09:29.676000,81,167.6569444444441,0 days 00:00:13.442000,6546,67,2,20,False,0,car,937.3627777777778,0.1633012648191581,OnTrack,-145,8508,1921
108,2024-09-01 14:17:13.610,0 days 02:09:29.691000,81,173.5087962962959,0 days 00:00:13.457000,6651,68,2,23,False,0,pos,937.6472448729941,0.16335082283186092,OnTrack,-145,8512,1922
109,2024-09-01 14:17:13.970,0 days 02:09:30.051000,81,179.3606481481477,0 days 00:00:13.817000,6756,69,2,27,False,0,pos,944.742959577186,0.16458699223549078,OnTrack,-142,8603,1923
110,2024-09-01 14:17:13.995,0 days 02:09:30.076000,81,185.21249999999952,0 days 00:00:13.842000,6861,71,2,31,False,0,car,945.2516666666667,0.164675615885911,OnTrack,-142,8607,1923
111,2024-09-01 14:17:14.195,0 days 02:09:30.276000,81,194.21249999999964,0 days 00:00:14.042000,7215,75,2,42,False,0,car,949.4183333333333,0.16540150553384386,OnTrack,-143,8629,1922
112,2024-09-01 14:17:14.210,0 days 02:09:30.291000,81,198.6847222222218,0 days 00:00:14.057000,7549,78,2,46,False,0,pos,949.7429700072483,0.16545806163006813,OnTrack,-144,8632,1923
113,2024-09-01 14:17:14.395,0 days 02:09:30.476000,81,203.15694444444398,0 days 00:00:14.242000,7883,81,2,50,False,0,car,953.9183333333333,0.16618546635361137,OnTrack,-148,8671,1923
114,2024-09-01 14:17:14.510,0 days 02:09:30.591000,81,208.4236111111106,0 days 00:00:14.357000,8250,84,2,52,False,0,pos,956.6877347594394,0.1666679335118948,OnTrack,-153,8700,1924
115,2024-09-01 14:17:14.670,0 days 02:09:30.751000,81,213.6902777777772,0 days 00:00:14.517000,8617,87,2,54,False,0,pos,960.7604174873184,0.16737744988745054,OnTrack,-161,8739,1924
116,2024-09-01 14:17:14.755,0 days 02:09:30.836000,81,218.95694444444382,0 days 00:00:14.602000,8985,91,2,57,False,0,car,963.0183333333333,0.16777080934469676,OnTrack,-167,8765,1923
117,2024-09-01 14:17:14.995,0 days 02:09:31.076000,81,229.22361111111047,0 days 00:00:14.842000,9602,102,2,63,False,0,car,969.8183333333333,0.16895546125012323,OnTrack,-189,8854,1923
118,2024-09-01 14:17:15.010,0 days 02:09:31.091000,81,237.22361111111053,0 days 00:00:14.857000,9999,111,2,68,False,0,pos,970.2760411568729,0.1690352001391357,OnTrack,-191,8859,1924
119,2024-09-01 14:17:15.395,0 days 02:09:31.476000,81,245.22361111111059,0 days 00:00:15.242000,10397,120,2,74,False,0,car,983.1516666666666,0.17127830812350842,OnTrack,-215,8950,1924
120,2024-09-01 14:17:15.430,0 days 02:09:31.511000,81,248.35694444444397,0 days 00:00:15.277000,10072,122,2,76,False,0,pos,984.3553012341746,0.17148799753289598,OnTrack,-218,8959,1925
121,2024-09-01 14:17:15.555,0 days 02:09:31.636000,81,251.49027777777735,0 days 00:00:15.402000,9748,125,2,79,False,0,car,988.7072222222222,0.17224616098741893,OnTrack,-227,8994,1924
122,2024-09-01 14:17:15.650,0 days 02:09:31.731000,81,255.2402777777773,0 days 00:00:15.497000,10146,129,2,84,False,0,pos,992.1668758484087,0.17284887940806268,OnTrack,-238,9035,1925
123,2024-09-01 14:17:15.755,0 days 02:09:31.836000,81,258.99027777777724,0 days 00:00:15.602000,10545,134,3,89,False,0,car,996.1516666666666,0.17354308382505898,OnTrack,-254,9099,1925
124,2024-09-01 14:17:15.830,0 days 02:09:31.911000,81,261.8124999999995,0 days 00:00:15.677000,10811,139,3,91,False,0,pos,999.0987560534122,0.17405650662762814,OnTrack,-266,9142,1926
125,2024-09-01 14:17:15.915,0 days 02:09:31.996000,81,264.63472222222174,0 days 00:00:15.762000,11078,144,3,94,False,0,car,1002.5516666666666,0.1746580503242839,OnTrack,-274,9174,1926
126,2024-09-01 14:17:16.130,0 days 02:09:32.211000,81,269.9236111111107,0 days 00:00:15.977000,10690,151,3,96,False,0,pos,1011.8737595969328,0.1762820849055195,OnTrack,-286,9223,1926
127,2024-09-01 14:17:16.235,0 days 02:09:32.316000,81,275.21249999999964,0 days 00:00:16.082000,10303,159,4,99,False,0,car,1016.685,0.1771202680100722,OnTrack,-296,9267,1926
128,2024-09-01 14:17:16.470,0 days 02:09:32.551000,81,278.81249999999955,0 days 00:00:16.317000,10543,166,4,99,False,0,pos,1027.9716294076188,0.17908655139736304,OnTrack,-327,9395,1927
129,2024-09-01 14:17:16.475,0 days 02:09:32.556000,81,282.41249999999945,0 days 00:00:16.322000,10784,173,4,99,False,0,car,1028.2183333333332,0.1791295305555504,OnTrack,-327,9397,1927
130,2024-09-01 14:17:16.675,0 days 02:09:32.756000,81,288.02361111111054,0 days 00:00:16.522000,11245,182,4,99,False,0,car,1038.3294444444443,0.18089102276786748,OnTrack,-347,9485,1927
131,2024-09-01 14:17:16.829,0 days 02:09:32.910000,81,291.3281481481476,0 days 00:00:16.676000,11071,187,4,99,False,0,pos,1046.561587188372,0.18232517329541695,OnTrack,-361,9554,1928
132,2024-09-01 14:17:17.049,0 days 02:09:33.130000,81,294.6326851851846,0 days 00:00:16.896000,10898,193,4,99,False,0,pos,1058.9396665786742,0.18448160202118774,OnTrack,-382,9671,1929
133,2024-09-01 14:17:17.076,0 days 02:09:33.157000,81,297.93722222222164,0 days 00:00:16.923000,10725,199,5,99,False,0,car,1060.4958333333332,0.18475270730222718,OnTrack,-384,9685,1929
134,2024-09-01 14:17:17.309,0 days 02:09:33.390000,81,300.9001851851846,0 days 00:00:17.156000,10917,203,5,99,False,0,pos,1074.244886384962,0.18714797816920092,OnTrack,-402,9816,1930
135,2024-09-01 14:17:17.469,0 days 02:09:33.550000,81,303.86314814814756,0 days 00:00:17.316000,11109,208,5,99,False,0,pos,1083.749499769872,0.18880381028049142,OnTrack,-412,9909,1930
136,2024-09-01 14:17:17.476,0 days 02:09:33.557000,81,306.82611111111055,0 days 00:00:17.323000,11301,213,5,99,False,0,car,1084.1625,0.18887576050248592,OnTrack,-412,9913,1929
137,2024-09-01 14:17:17.529,0 days 02:09:33.610000,81,309.1038888888884,0 days 00:00:17.376000,11301,213,5,99,False,0,pos,1087.281769976935,0.18941917949097353,OnTrack,-414,9944,1930
138,2024-09-01 14:17:17.676,0 days 02:09:33.757000,81,311.3816666666662,0 days 00:00:17.523000,11301,213,5,99,False,0,car,1095.9958333333332,0.19093728710261526,OnTrack,-418,10028,1930
139,2024-09-01 14:17:17.789,0 days 02:09:33.870000,81,313.90018518518474,0 days 00:00:17.636000,11079,218,5,99,False,0,pos,1102.9932878863854,0.1921563382598812,OnTrack,-422,10102,1931
